year_month,state,unemployment_rate
2006-07,VT,3.7
2006-08,VT,3.8
2006-09,VT,3.8
2006-10,VT,3.9
2006-11,VT,3.9
2006-12,VT,3.8
2007-01,VT,3.8
2007-02,VT,3.8
2007-03,VT,3.8
2007-04,VT,3.8
2007-05,VT,3.8
2007-06,VT,3.8
2007-07,VT,3.9
2007-08,VT,3.9
2007-09,VT,4.0
2007-10,VT,4.0
2007-11,VT,4.0
2007-12,VT,4.0
2008-01,VT,4.0
2008-02,VT,4.0
2008-03,VT,4.0
2008-04,VT,4.1
2008-05,VT,4.2
2008-06,VT,4.3
2008-07,VT,4.4
2008-08,VT,4.5
2008-09,VT,4.7
2008-10,VT,4.9
2008-11,VT,5.2
2008-12,VT,5.5
2009-01,VT,5.9
2009-02,VT,6.2
2009-03,VT,6.5
2009-04,VT,6.7
2009-05,VT,6.7
2009-06,VT,6.7
2009-07,VT,6.7
2009-08,VT,6.6
2009-09,VT,6.6
2009-10,VT,6.5
2009-11,VT,6.5
2009-12,VT,6.6
2010-01,VT,6.6
2010-02,VT,6.5
2010-03,VT,6.5
2010-04,VT,6.4
2010-05,VT,6.3
2010-06,VT,6.2
2010-07,VT,6.1
2010-08,VT,6.0
2010-09,VT,6.0
2010-10,VT,6.0
2010-11,VT,6.0
2010-12,VT,5.9
2011-01,VT,5.8
2011-02,VT,5.7
2011-03,VT,5.6
2011-04,VT,5.5
2011-05,VT,5.5
2011-06,VT,5.4
2011-07,VT,5.4
2011-08,VT,5.3
2011-09,VT,5.3
2011-10,VT,5.2
2011-11,VT,5.1
2011-12,VT,5.0
2012-01,VT,4.9
2012-02,VT,4.8
2012-03,VT,4.8
2012-04,VT,4.8
2012-05,VT,4.8
2012-06,VT,4.9
2012-07,VT,4.9
2012-08,VT,4.8
2012-09,VT,4.8
2012-10,VT,4.7
2012-11,VT,4.6
2012-12,VT,4.6
2013-01,VT,4.6
2013-02,VT,4.5
2013-03,VT,4.5
2013-04,VT,4.5
2013-05,VT,4.5
2013-06,VT,4.5
2013-07,VT,4.5
2013-08,VT,4.4
2013-09,VT,4.4
2013-10,VT,4.3
2013-11,VT,4.2
2013-12,VT,4.1
2014-01,VT,4.1
2014-02,VT,4.0
2014-03,VT,4.0
2014-04,VT,3.9
2014-05,VT,3.9
2014-06,VT,3.9
2014-07,VT,3.9
2014-08,VT,3.9
2014-09,VT,3.9
2014-10,VT,3.9
2014-11,VT,3.8
2014-12,VT,3.7
2015-01,VT,3.7
2015-02,VT,3.6
2015-03,VT,3.6
2015-04,VT,3.5
2015-05,VT,3.5
2015-06,VT,3.5
2015-07,VT,3.5
2015-08,VT,3.4
2015-09,VT,3.4
2015-10,VT,3.4
2015-11,VT,3.3
2015-12,VT,3.3
2016-01,VT,3.2
2016-02,VT,3.2
2016-03,VT,3.2
2016-04,VT,3.1
2016-05,VT,3.1
2016-06,VT,3.1
2016-07,VT,3.1
2016-08,VT,3.1
2016-09,VT,3.1
2016-10,VT,3.1
2016-11,VT,3.1
2016-12,VT,3.1
2017-01,VT,3.1
2017-02,VT,3.1
2017-03,VT,3.1
2017-04,VT,3.0
2017-05,VT,2.9
2017-06,VT,2.9
2017-07,VT,2.9
2017-08,VT,2.9
2017-09,VT,2.9
2017-10,VT,2.9
2017-11,VT,2.9
2017-12,VT,2.8
2018-01,VT,2.8
2018-02,VT,2.8
2018-03,VT,2.7
2018-04,VT,2.6
2018-05,VT,2.5
2018-06,VT,2.5
2018-07,VT,2.4
2018-08,VT,2.4
2018-09,VT,2.4
2018-10,VT,2.3
2018-11,VT,2.3
2018-12,VT,2.3
2019-01,VT,2.3
2019-02,VT,2.2
2019-03,VT,2.1
2019-04,VT,2.0
2019-05,VT,2.0
2019-06,VT,2.0
2019-07,VT,2.0
2019-08,VT,2.1
2019-09,VT,2.1
2019-10,VT,2.2
2019-11,VT,2.1
2019-12,VT,2.1
2020-01,VT,2.1
2020-02,VT,2.2
2020-03,VT,2.4
2020-04,VT,14.1
2020-05,VT,9.6
2020-06,VT,7.7
2020-07,VT,6.6
2020-08,VT,5.4
2020-09,VT,4.9
2020-10,VT,4.3
2020-11,VT,4.2
2020-12,VT,4.3
2021-01,VT,4.2
2021-02,VT,4.2
2021-03,VT,4.2
2021-04,VT,4.1
2021-05,VT,3.9
2021-06,VT,3.6
2021-07,VT,3.4
2021-08,VT,3.2
2021-09,VT,3.0
2021-10,VT,2.8
2021-11,VT,2.7
2021-12,VT,2.5
2022-01,VT,2.4
2022-02,VT,2.3
2022-03,VT,2.3
2022-04,VT,2.2
2022-05,VT,2.3
2022-06,VT,2.3
2022-07,VT,2.3
2022-08,VT,2.4
2022-09,VT,2.4
2022-10,VT,2.4
2022-11,VT,2.3
2022-12,VT,2.2
2023-01,VT,2.1
2023-02,VT,2.0
2023-03,VT,1.9
2023-04,VT,1.8
2023-05,VT,1.8
2023-06,VT,1.8
2023-07,VT,1.9
2023-08,VT,1.9
2023-09,VT,2.0
2023-10,VT,2.0
2023-11,VT,2.0
2023-12,VT,2.0
2024-01,VT,2.0
2024-02,VT,2.1
2024-03,VT,2.1
2024-04,VT,2.1
2024-05,VT,2.2
2024-06,VT,2.3
2024-07,VT,2.3
2024-08,VT,2.4
2024-09,VT,2.4
2024-10,VT,2.5
2024-11,VT,2.5
2024-12,VT,2.5
2025-01,VT,2.6
2025-02,VT,2.6
2025-03,VT,2.6
2025-04,VT,2.6
2025-05,VT,2.6
2025-06,VT,2.6
2025-07,VT,2.6
2025-08,VT,2.6
2025-09,VT,2.6
2025-11,VT,2.7
2025-12,VT,2.7
2026-01,VT,2.7
2026-02,VT,2.6
2026-03,VT,2.6
2026-04,VT,2.6
2026-05,VT,2.6
2026-06,VT,2.6
1990-01,VA,3.9
1990-02,VA,3.9
1990-03,VA,3.9
1990-04,VA,4.0
1990-05,VA,4.1
1990-06,VA,4.2
1990-07,VA,4.4
1990-08,VA,4.6
1990-09,VA,4.8
1990-10,VA,5.0
1990-11,VA,5.2
1990-12,VA,5.4
1991-01,VA,5.6
1991-02,VA,5.8
1991-03,VA,5.9
1991-04,VA,5.9
1991-05,VA,5.9
1991-06,VA,5.8
1991-07,VA,5.7
1991-08,VA,5.7
1991-09,VA,5.7
1991-10,VA,5.8
1991-11,VA,5.9
1991-12,VA,6.1
1992-01,VA,6.2
1992-02,VA,6.2
1992-03,VA,6.3
1992-04,VA,6.3
1992-05,VA,6.2
1992-06,VA,6.2
1992-07,VA,6.1
1992-08,VA,6.0
1992-09,VA,5.9
1992-10,VA,5.8
1992-11,VA,5.7
1992-12,VA,5.5
1993-01,VA,5.4
1993-02,VA,5.3
1993-03,VA,5.3
1993-04,VA,5.2
1993-05,VA,5.2
1993-06,VA,5.1
1993-07,VA,5.1
1993-08,VA,5.1
1993-09,VA,5.0
1993-10,VA,5.0
1993-11,VA,5.0
1993-12,VA,5.0
1994-01,VA,5.0
1994-02,VA,5.0
1994-03,VA,4.9
1994-04,VA,4.9
1994-05,VA,4.9
1994-06,VA,4.8
1994-07,VA,4.8
1994-08,VA,4.7
1994-09,VA,4.6
1994-10,VA,4.6
1994-11,VA,4.5
1994-12,VA,4.4
1995-01,VA,4.3
1995-02,VA,4.3
1995-03,VA,4.3
1995-04,VA,4.4
1995-05,VA,4.4
1995-06,VA,4.4
1995-07,VA,4.5
1995-08,VA,4.5
1995-09,VA,4.5
1995-10,VA,4.5
1995-11,VA,4.5
1995-12,VA,4.4
1996-01,VA,4.4
1996-02,VA,4.4
1996-03,VA,4.3
1996-04,VA,4.3
1996-05,VA,4.3
1996-06,VA,4.2
1996-07,VA,4.2
1996-08,VA,4.2
1996-09,VA,4.1
1996-10,VA,4.1
1996-11,VA,4.1
1996-12,VA,4.1
1997-01,VA,4.1
1997-02,VA,4.1
1997-03,VA,4.0
1997-04,VA,3.9
1997-05,VA,3.8
1997-06,VA,3.7
1997-07,VA,3.6
1997-08,VA,3.4
1997-09,VA,3.3
1997-10,VA,3.2
1997-11,VA,3.1
1997-12,VA,3.0
1998-01,VA,3.0
1998-02,VA,2.9
1998-03,VA,2.9
1998-04,VA,2.8
1998-05,VA,2.8
1998-06,VA,2.8
1998-07,VA,2.8
1998-08,VA,2.8
1998-09,VA,2.8
1998-10,VA,2.8
1998-11,VA,2.8
1998-12,VA,2.7
1999-01,VA,2.7
1999-02,VA,2.7
1999-03,VA,2.6
1999-04,VA,2.7
1999-05,VA,2.7
1999-06,VA,2.7
1999-07,VA,2.7
1999-08,VA,2.7
1999-09,VA,2.7
1999-10,VA,2.7
1999-11,VA,2.6
1999-12,VA,2.6
2000-01,VA,2.5
2000-02,VA,2.4
2000-03,VA,2.4
2000-04,VA,2.3
2000-05,VA,2.3
2000-06,VA,2.3
2000-07,VA,2.3
2000-08,VA,2.2
2000-09,VA,2.2
2000-10,VA,2.2
2000-11,VA,2.2
2000-12,VA,2.2
2001-01,VA,2.3
2001-02,VA,2.4
2001-03,VA,2.6
2001-04,VA,2.7
2001-05,VA,2.9
2001-06,VA,3.0
2001-07,VA,3.2
2001-08,VA,3.4
2001-09,VA,3.6
2001-10,VA,3.8
2001-11,VA,4.0
2001-12,VA,4.1
2002-01,VA,4.2
2002-02,VA,4.3
2002-03,VA,4.3
2002-04,VA,4.3
2002-05,VA,4.3
2002-06,VA,4.2
2002-07,VA,4.2
2002-08,VA,4.1
2002-09,VA,4.1
2002-10,VA,4.1
2002-11,VA,4.1
2002-12,VA,4.1
2003-01,VA,4.1
2003-02,VA,4.2
2003-03,VA,4.2
2003-04,VA,4.2
2003-05,VA,4.2
2003-06,VA,4.2
2003-07,VA,4.2
2003-08,VA,4.1
2003-09,VA,4.1
2003-10,VA,4.0
2003-11,VA,3.9
2003-12,VA,3.9
2004-01,VA,3.9
2004-02,VA,3.8
2004-03,VA,3.8
2004-04,VA,3.8
2004-05,VA,3.8
2004-06,VA,3.7
2004-07,VA,3.7
2004-08,VA,3.7
2004-09,VA,3.6
2004-10,VA,3.6
2004-11,VA,3.6
2004-12,VA,3.6
2005-01,VA,3.6
2005-02,VA,3.6
2005-03,VA,3.6
2005-04,VA,3.6
2005-05,VA,3.5
2005-06,VA,3.5
2005-07,VA,3.5
2005-08,VA,3.5
2005-09,VA,3.5
2005-10,VA,3.4
2005-11,VA,3.3
2005-12,VA,3.3
2006-01,VA,3.2
2006-02,VA,3.1
2006-03,VA,3.0
2006-04,VA,3.0
2006-05,VA,3.0
2006-06,VA,3.1
2006-07,VA,3.1
2006-08,VA,3.1
2006-09,VA,3.1
2006-10,VA,3.1
2006-11,VA,3.1
2006-12,VA,3.0
2007-01,VA,3.0
2007-02,VA,2.9
2007-03,VA,2.9
2007-04,VA,2.9
2007-05,VA,2.9
2007-06,VA,3.0
2007-07,VA,3.0
2007-08,VA,3.1
2007-09,VA,3.2
2007-10,VA,3.3
2007-11,VA,3.3
2007-12,VA,3.4
2008-01,VA,3.4
2008-02,VA,3.4
2008-03,VA,3.5
2008-04,VA,3.6
2008-05,VA,3.7
2008-06,VA,3.9
2008-07,VA,4.0
2008-08,VA,4.2
2008-09,VA,4.4
2008-10,VA,4.6
2008-11,VA,4.9
2008-12,VA,5.3
2009-01,VA,5.8
2009-02,VA,6.2
2009-03,VA,6.5
2009-04,VA,6.7
2009-05,VA,6.9
2009-06,VA,6.9
2009-07,VA,7.0
2009-08,VA,7.0
2009-09,VA,7.0
2009-10,VA,7.0
2009-11,VA,7.1
2009-12,VA,7.1
2010-01,VA,7.1
2010-02,VA,7.1
2010-03,VA,7.0
2010-04,VA,7.0
2010-05,VA,6.9
2010-06,VA,6.8
2010-07,VA,6.7
2010-08,VA,6.7
2010-09,VA,6.7
2010-10,VA,6.6
2010-11,VA,6.6
2010-12,VA,6.5
2011-01,VA,6.4
2011-02,VA,6.3
2011-03,VA,6.3
2011-04,VA,6.2
2011-05,VA,6.3
2011-06,VA,6.3
2011-07,VA,6.3
2011-08,VA,6.4
2011-09,VA,6.3
2011-10,VA,6.3
2011-11,VA,6.2
2011-12,VA,6.1
2012-01,VA,6.0
2012-02,VA,6.0
2012-03,VA,5.9
2012-04,VA,5.9
2012-05,VA,5.9
2012-06,VA,5.9
2012-07,VA,5.8
2012-08,VA,5.8
2012-09,VA,5.7
2012-10,VA,5.7
2012-11,VA,5.6
2012-12,VA,5.6
2013-01,VA,5.6
2013-02,VA,5.6
2013-03,VA,5.6
2013-04,VA,5.6
2013-05,VA,5.6
2013-06,VA,5.6
2013-07,VA,5.6
2013-08,VA,5.5
2013-09,VA,5.5
2013-10,VA,5.4
2013-11,VA,5.4
2013-12,VA,5.3
2014-01,VA,5.3
2014-02,VA,5.3
2014-03,VA,5.2
2014-04,VA,5.2
2014-05,VA,5.2
2014-06,VA,5.1
2014-07,VA,5.1
2014-08,VA,5.0
2014-09,VA,4.9
2014-10,VA,4.9
2014-11,VA,4.8
2014-12,VA,4.8
2015-01,VA,4.7
2015-02,VA,4.7
2015-03,VA,4.6
2015-04,VA,4.6
2015-05,VA,4.5
2015-06,VA,4.4
2015-07,VA,4.3
2015-08,VA,4.2
2015-09,VA,4.2
2015-10,VA,4.1
2015-11,VA,4.1
2015-12,VA,4.1
2016-01,VA,4.0
2016-02,VA,4.0
2016-03,VA,4.0
2016-04,VA,4.0
2016-05,VA,4.0
2016-06,VA,4.0
2016-07,VA,4.0
2016-08,VA,4.0
2016-09,VA,4.0
2016-10,VA,4.0
2016-11,VA,4.0
2016-12,VA,4.0
2017-01,VA,4.0
2017-02,VA,3.9
2017-03,VA,3.8
2017-04,VA,3.7
2017-05,VA,3.7
2017-06,VA,3.6
2017-07,VA,3.5
2017-08,VA,3.5
2017-09,VA,3.5
2017-10,VA,3.5
2017-11,VA,3.4
2017-12,VA,3.4
2018-01,VA,3.4
2018-02,VA,3.3
2018-03,VA,3.2
2018-04,VA,3.1
2018-05,VA,2.9
2018-06,VA,2.8
2018-07,VA,2.8
2018-08,VA,2.8
2018-09,VA,2.8
2018-10,VA,2.9
2018-11,VA,3.0
2018-12,VA,3.0
2019-01,VA,3.1
2019-02,VA,3.0
2019-03,VA,2.9
2019-04,VA,2.8
2019-05,VA,2.7
2019-06,VA,2.5
2019-07,VA,2.5
2019-08,VA,2.5
2019-09,VA,2.6
2019-10,VA,2.7
2019-11,VA,2.7
2019-12,VA,2.7
2020-01,VA,2.8
2020-02,VA,2.9
2020-03,VA,3.2
2020-04,VA,11.9
2020-05,VA,10.0
2020-06,VA,8.9
2020-07,VA,8.3
2020-08,VA,7.3
2020-09,VA,6.7
2020-10,VA,5.9
2020-11,VA,5.3
2020-12,VA,5.0
2021-01,VA,4.8
2021-02,VA,4.7
2021-03,VA,4.6
2021-04,VA,4.4
2021-05,VA,4.2
2021-06,VA,4.0
2021-07,VA,3.8
2021-08,VA,3.5
2021-09,VA,3.3
2021-10,VA,3.1
2021-11,VA,2.9
2021-12,VA,2.8
2022-01,VA,2.7
2022-02,VA,2.6
2022-03,VA,2.6
2022-04,VA,2.6
2022-05,VA,2.5
2022-06,VA,2.6
2022-07,VA,2.6
2022-08,VA,2.7
2022-09,VA,2.8
2022-10,VA,2.9
2022-11,VA,2.9
2022-12,VA,2.9
2023-01,VA,2.9
2023-02,VA,2.8
2023-03,VA,2.7
2023-04,VA,2.6
2023-05,VA,2.6
2023-06,VA,2.5
2023-07,VA,2.6
2023-08,VA,2.6
2023-09,VA,2.7
2023-10,VA,2.8
2023-11,VA,2.8
2023-12,VA,2.8
2024-01,VA,2.8
2024-02,VA,2.8
2024-03,VA,2.8
2024-04,VA,2.8
2024-05,VA,2.8
2024-06,VA,2.9
2024-07,VA,2.9
2024-08,VA,3.0
2024-09,VA,3.0
2024-10,VA,3.1
2024-11,VA,3.1
2024-12,VA,3.1
2025-01,VA,3.2
2025-02,VA,3.2
2025-03,VA,3.3
2025-04,VA,3.3
2025-05,VA,3.3
2025-06,VA,3.2
2025-07,VA,3.3
2025-08,VA,3.3
2025-09,VA,3.4
2025-11,VA,3.6
2025-12,VA,3.6
2026-01,VA,3.7
2026-02,VA,3.8
2026-03,VA,3.8
2026-04,VA,3.8
2026-05,VA,3.8
2026-06,VA,3.7
1990-01,WA,5.4
1990-02,WA,5.2
1990-03,WA,5.1
1990-04,WA,5.1
1990-05,WA,5.0
1990-06,WA,5.0
1990-07,WA,5.0
1990-08,WA,5.0
1990-09,WA,5.0
1990-10,WA,5.2
1990-11,WA,5.4
1990-12,WA,5.6
1991-01,WA,5.7
1991-02,WA,5.9
1991-03,WA,6.0
1991-04,WA,6.0
1991-05,WA,6.1
1991-06,WA,6.1
1991-07,WA,6.1
1991-08,WA,6.1
1991-09,WA,6.2
1991-10,WA,6.4
1991-11,WA,6.5
1991-12,WA,6.6
1992-01,WA,6.8
1992-02,WA,6.8
1992-03,WA,6.9
1992-04,WA,7.0
1992-05,WA,7.1
1992-06,WA,7.1
1992-07,WA,7.2
1992-08,WA,7.3
1992-09,WA,7.4
1992-10,WA,7.5
1992-11,WA,7.5
1992-12,WA,7.6
1993-01,WA,7.5
1993-02,WA,7.5
1993-03,WA,7.4
1993-04,WA,7.3
1993-05,WA,7.3
1993-06,WA,7.2
1993-07,WA,7.2
1993-08,WA,7.1
1993-09,WA,7.0
1993-10,WA,6.9
1993-11,WA,6.9
1993-12,WA,6.8
1994-01,WA,6.8
1994-02,WA,6.8
1994-03,WA,6.7
1994-04,WA,6.6
1994-05,WA,6.5
1994-06,WA,6.3
1994-07,WA,6.2
1994-08,WA,6.1
1994-09,WA,6.1
1994-10,WA,6.0
1994-11,WA,6.0
1994-12,WA,6.0
1995-01,WA,6.0
1995-02,WA,6.0
1995-03,WA,6.1
1995-04,WA,6.2
1995-05,WA,6.2
1995-06,WA,6.3
1995-07,WA,6.3
1995-08,WA,6.3
1995-09,WA,6.3
1995-10,WA,6.3
1995-11,WA,6.3
1995-12,WA,6.2
1996-01,WA,6.2
1996-02,WA,6.2
1996-03,WA,6.2
1996-04,WA,6.1
1996-05,WA,6.1
1996-06,WA,6.0
1996-07,WA,5.9
1996-08,WA,5.8
1996-09,WA,5.7
1996-10,WA,5.6
1996-11,WA,5.5
1996-12,WA,5.4
1997-01,WA,5.3
1997-02,WA,5.2
1997-03,WA,5.1
1997-04,WA,5.0
1997-05,WA,4.9
1997-06,WA,4.9
1997-07,WA,4.8
1997-08,WA,4.8
1997-09,WA,4.7
1997-10,WA,4.7
1997-11,WA,4.7
1997-12,WA,4.7
1998-01,WA,4.7
1998-02,WA,4.7
1998-03,WA,4.6
1998-04,WA,4.6
1998-05,WA,4.6
1998-06,WA,4.7
1998-07,WA,4.8
1998-08,WA,4.9
1998-09,WA,4.9
1998-10,WA,5.0
1998-11,WA,4.9
1998-12,WA,4.9
1999-01,WA,4.8
1999-02,WA,4.8
1999-03,WA,4.8
1999-04,WA,4.9
1999-05,WA,4.9
1999-06,WA,4.9
1999-07,WA,4.9
1999-08,WA,4.9
1999-09,WA,4.9
1999-10,WA,4.8
1999-11,WA,4.8
1999-12,WA,4.8
2000-01,WA,4.8
2000-02,WA,4.8
2000-03,WA,4.9
2000-04,WA,4.9
2000-05,WA,5.0
2000-06,WA,5.1
2000-07,WA,5.1
2000-08,WA,5.2
2000-09,WA,5.2
2000-10,WA,5.2
2000-11,WA,5.2
2000-12,WA,5.3
2001-01,WA,5.4
2001-02,WA,5.5
2001-03,WA,5.6
2001-04,WA,5.7
2001-05,WA,5.8
2001-06,WA,5.8
2001-07,WA,5.9
2001-08,WA,6.1
2001-09,WA,6.3
2001-10,WA,6.6
2001-11,WA,6.8
2001-12,WA,7.1
2002-01,WA,7.2
2002-02,WA,7.3
2002-03,WA,7.3
2002-04,WA,7.3
2002-05,WA,7.2
2002-06,WA,7.2
2002-07,WA,7.1
2002-08,WA,7.0
2002-09,WA,7.0
2002-10,WA,7.0
2002-11,WA,7.1
2002-12,WA,7.1
2003-01,WA,7.2
2003-02,WA,7.2
2003-03,WA,7.3
2003-04,WA,7.4
2003-05,WA,7.4
2003-06,WA,7.5
2003-07,WA,7.4
2003-08,WA,7.4
2003-09,WA,7.3
2003-10,WA,7.2
2003-11,WA,7.0
2003-12,WA,6.9
2004-01,WA,6.8
2004-02,WA,6.7
2004-03,WA,6.6
2004-04,WA,6.4
2004-05,WA,6.3
2004-06,WA,6.2
2004-07,WA,6.1
2004-08,WA,6.1
2004-09,WA,6.0
2004-10,WA,6.0
2004-11,WA,5.9
2004-12,WA,5.9
2005-01,WA,5.8
2005-02,WA,5.8
2005-03,WA,5.7
2005-04,WA,5.7
2005-05,WA,5.6
2005-06,WA,5.6
2005-07,WA,5.6
2005-08,WA,5.6
2005-09,WA,5.5
2005-10,WA,5.5
2005-11,WA,5.3
2005-12,WA,5.2
2006-01,WA,5.1
2006-02,WA,5.0
2006-03,WA,4.9
2006-04,WA,5.0
2006-05,WA,5.0
2006-06,WA,5.0
2006-07,WA,5.1
2006-08,WA,5.1
2006-09,WA,5.0
2006-10,WA,5.0
2006-11,WA,4.9
2006-12,WA,4.8
2007-01,WA,4.7
2007-02,WA,4.6
2007-03,WA,4.5
2007-04,WA,4.5
2007-05,WA,4.5
2007-06,WA,4.5
2007-07,WA,4.6
2007-08,WA,4.7
2007-09,WA,4.7
2007-10,WA,4.7
2007-11,WA,4.7
2007-12,WA,4.6
2008-01,WA,4.6
2008-02,WA,4.6
2008-03,WA,4.6
2008-04,WA,4.7
2008-05,WA,4.8
2008-06,WA,5.0
2008-07,WA,5.2
2008-08,WA,5.3
2008-09,WA,5.4
2008-10,WA,5.7
2008-11,WA,6.0
2008-12,WA,6.5
2009-01,WA,7.0
2009-02,WA,7.4
2009-03,WA,7.7
2009-04,WA,8.3
2009-05,WA,8.8
2009-06,WA,9.1
2009-07,WA,9.5
2009-08,WA,9.8
2009-09,WA,10.2
2009-10,WA,10.2
2009-11,WA,10.2
2009-12,WA,10.3
2010-01,WA,10.4
2010-02,WA,10.3
2010-03,WA,10.2
2010-04,WA,10.1
2010-05,WA,9.9
2010-06,WA,9.8
2010-07,WA,9.8
2010-08,WA,9.9
2010-09,WA,9.9
2010-10,WA,9.9
2010-11,WA,9.9
2010-12,WA,9.8
2011-01,WA,9.7
2011-02,WA,9.6
2011-03,WA,9.5
2011-04,WA,9.5
2011-05,WA,9.5
2011-06,WA,9.5
2011-07,WA,9.5
2011-08,WA,9.5
2011-09,WA,9.4
2011-10,WA,9.3
2011-11,WA,9.1
2011-12,WA,9.1
2012-01,WA,9.0
2012-02,WA,8.9
2012-03,WA,8.9
2012-04,WA,8.9
2012-05,WA,9.0
2012-06,WA,9.1
2012-07,WA,8.8
2012-08,WA,8.4
2012-09,WA,8.0
2012-10,WA,7.7
2012-11,WA,7.4
2012-12,WA,7.2
2013-01,WA,7.0
2013-02,WA,6.6
2013-03,WA,6.6
2013-04,WA,6.7
2013-05,WA,6.7
2013-06,WA,6.7
2013-07,WA,6.7
2013-08,WA,6.7
2013-09,WA,6.6
2013-10,WA,6.5
2013-11,WA,6.4
2013-12,WA,6.3
2014-01,WA,6.3
2014-02,WA,6.2
2014-03,WA,6.1
2014-04,WA,6.0
2014-05,WA,6.0
2014-06,WA,5.9
2014-07,WA,5.9
2014-08,WA,5.9
2014-09,WA,5.8
2014-10,WA,5.8
2014-11,WA,5.7
2014-12,WA,5.6
2015-01,WA,5.6
2015-02,WA,5.5
2015-03,WA,5.5
2015-04,WA,5.5
2015-05,WA,5.4
2015-06,WA,5.4
2015-07,WA,5.4
2015-08,WA,5.4
2015-09,WA,5.4
2015-10,WA,5.4
2015-11,WA,5.4
2015-12,WA,5.4
2016-01,WA,5.4
2016-02,WA,5.4
2016-03,WA,5.3
2016-04,WA,5.3
2016-05,WA,5.3
2016-06,WA,5.3
2016-07,WA,5.2
2016-08,WA,5.2
2016-09,WA,5.1
2016-10,WA,5.0
2016-11,WA,4.9
2016-12,WA,4.9
2017-01,WA,4.8
2017-02,WA,4.7
2017-03,WA,4.7
2017-04,WA,4.6
2017-05,WA,4.6
2017-06,WA,4.6
2017-07,WA,4.6
2017-08,WA,4.6
2017-09,WA,4.7
2017-10,WA,4.7
2017-11,WA,4.6
2017-12,WA,4.6
2018-01,WA,4.6
2018-02,WA,4.5
2018-03,WA,4.5
2018-04,WA,4.4
2018-05,WA,4.3
2018-06,WA,4.3
2018-07,WA,4.2
2018-08,WA,4.2
2018-09,WA,4.3
2018-10,WA,4.4
2018-11,WA,4.5
2018-12,WA,4.6
2019-01,WA,4.7
2019-02,WA,4.6
2019-03,WA,4.6
2019-04,WA,4.4
2019-05,WA,4.3
2019-06,WA,4.2
2019-07,WA,4.1
2019-08,WA,4.0
2019-09,WA,3.9
2019-10,WA,3.9
2019-11,WA,3.8
2019-12,WA,3.7
2020-01,WA,3.6
2020-02,WA,3.8
2020-03,WA,6.0
2020-04,WA,17.1
2020-05,WA,13.6
2020-06,WA,11.7
2020-07,WA,10.5
2020-08,WA,9.0
2020-09,WA,8.2
2020-10,WA,7.3
2020-11,WA,6.9
2020-12,WA,6.7
2021-01,WA,6.4
2021-02,WA,6.2
2021-03,WA,5.9
2021-04,WA,5.7
2021-05,WA,5.5
2021-06,WA,5.3
2021-07,WA,5.1
2021-08,WA,4.9
2021-09,WA,4.7
2021-10,WA,4.4
2021-11,WA,4.2
2021-12,WA,4.0
2022-01,WA,4.0
2022-02,WA,3.9
2022-03,WA,3.9
2022-04,WA,3.9
2022-05,WA,3.9
2022-06,WA,4.0
2022-07,WA,4.0
2022-08,WA,4.1
2022-09,WA,4.2
2022-10,WA,4.2
2022-11,WA,4.2
2022-12,WA,4.2
2023-01,WA,4.1
2023-02,WA,4.1
2023-03,WA,4.0
2023-04,WA,4.0
2023-05,WA,4.0
2023-06,WA,4.0
2023-07,WA,4.1
2023-08,WA,4.2
2023-09,WA,4.4
2023-10,WA,4.5
2023-11,WA,4.6
2023-12,WA,4.6
2024-01,WA,4.6
2024-02,WA,4.6
2024-03,WA,4.6
2024-04,WA,4.6
2024-05,WA,4.6
2024-06,WA,4.6
2024-07,WA,4.5
2024-08,WA,4.5
2024-09,WA,4.4
2024-10,WA,4.4
2024-11,WA,4.3
2024-12,WA,4.3
2025-01,WA,4.4
2025-02,WA,4.4
2025-03,WA,4.5
2025-04,WA,4.5
2025-05,WA,4.5
2025-06,WA,4.5
2025-07,WA,4.6
2025-08,WA,4.6
2025-09,WA,4.7
2025-11,WA,4.9
2025-12,WA,4.9
2026-01,WA,5.0
2026-02,WA,5.1
2026-03,WA,5.1
2026-04,WA,5.2
2026-05,WA,5.2
2026-06,WA,5.2
1990-01,WV,8.1
1990-02,WV,8.0
1990-03,WV,8.0
1990-04,WV,8.0
1990-05,WV,8.1
1990-06,WV,8.3
1990-07,WV,8.5
1990-08,WV,8.8
1990-09,WV,9.1
1990-10,WV,9.4
1990-11,WV,9.6
1990-12,WV,9.8
1991-01,WV,10.0
1991-02,WV,10.2
1991-03,WV,10.3
1991-04,WV,10.5
1991-05,WV,10.6
1991-06,WV,10.7
1991-07,WV,10.7
1991-08,WV,10.8
1991-09,WV,10.9
1991-10,WV,11.0
1991-11,WV,11.2
1991-12,WV,11.3
1992-01,WV,11.4
1992-02,WV,11.4
1992-03,WV,11.4
1992-04,WV,11.4
1992-05,WV,11.3
1992-06,WV,11.3
1992-07,WV,11.3
1992-08,WV,11.2
1992-09,WV,11.1
1992-10,WV,11.0
1992-11,WV,10.9
1992-12,WV,10.8
1993-01,WV,10.7
1993-02,WV,10.6
1993-03,WV,10.6
1993-04,WV,10.5
1993-05,WV,10.5
1993-06,WV,10.4
1993-07,WV,10.3
1993-08,WV,10.2
1993-09,WV,10.0
1993-10,WV,9.9
1993-11,WV,9.8
1993-12,WV,9.8
1994-01,WV,9.7
1994-02,WV,9.6
1994-03,WV,9.5
1994-04,WV,9.3
